Incident ID,Year,Publishing Agency Name,Publishing Agency Unit,Agency Type Name,State Abbreviation,State Name,Division Name,Region Name,Incident Date,Offender Race,Offender Ethnicity,Victim Count,Offense Name,Total Individual Victims,Location Name,Bias Description,Victim Types,Multiple Offense,Multiple Bias
38021,1996,Tinley Park,,City,IL,Illinois,East North Central,Midwest,1996-12-28,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Other/Unknown,Anti-Asian,Individual,S,S
36885,1996,"Union Township, Clermont County",,City,OH,Ohio,East North Central,Midwest,1996-12-28,White,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
35382,1996,Ottawa,,County,MI,Michigan,East North Central,Midwest,1996-12-29,Multiple,Not Specified,3,Aggravated Assault;Destruction/Damage/Vandalism of Property,2,Parking/Drop Lot/Garage,Anti-Asian,Individual,M,S
37867,1996,Manitowoc,,County,WI,Wisconsin,East North Central,Midwest,1996-12-30,White,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
39009,1996,Baltimore County Police Department,,County,MD,Maryland,South Atlantic,South,1996-12-31,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
41752,1997,Fremont,,City,CA,California,Pacific,West,1997-01-01,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
41819,1997,Fresno,,City,CA,California,Pacific,West,1997-01-01,White,Not Specified,1,Arson,1,Residence/Home,Anti-Asian,Individual,S,S
46145,1997,King,,County,WA,Washington,Pacific,West,1997-01-03,Unknown,Not Specified,2,Destruction/Damage/Vandalism of Property;Intimidation,1,Residence/Home,Anti-Asian,Individual;Society/Public,M,S
47263,1997,Frostburg State University,,University or College,MD,Maryland,South Atlantic,South,1997-01-08,White,Not Specified,1,Intimidation,1,School/College,Anti-Asian,Individual,S,S
47028,1997,Crescent City,,City,CA,California,Pacific,West,1997-01-08,White,Not Specified,2,Aggravated Assault;Intimidation,1,Lake/Waterway/Beach,Anti-Asian,Individual,M,S
47272,1997,Montclair,,City,NJ,New Jersey,Middle Atlantic,Northeast,1997-01-10,White,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Restaurant,Anti-Asian,Business,S,S
48603,1997,Middletown Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,1997-01-10,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,School/College,Anti-Asian,Other,S,S
48919,1997,Dallas,,City,TX,Texas,West South Central,South,1997-01-10,White,Not Specified,1,Simple Assault,1,Bar/Nightclub,Anti-Asian,Individual,S,S
42229,1997,Buena Park,,City,CA,California,Pacific,West,1997-01-11,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
48816,1997,Union Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,1997-01-15,White,Not Specified,1,Intimidation,1,Service/Gas Station,Anti-Asian,Individual,S,S
43849,1997,Fitchburg,,City,MA,Massachusetts,New England,Northeast,1997-01-19,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Residence/Home,Anti-Asian,Other,S,S
48064,1997,Aurora,,City,CO,Colorado,Mountain,West,1997-01-19,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
42321,1997,San Diego,,County,CA,California,Pacific,West,1997-01-21,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,Specialty Store,Anti-Asian,Business,S,S
47718,1997,Fairview,,City,NJ,New Jersey,Middle Atlantic,Northeast,1997-01-22,White,Not Specified,1,Simple Assault,1,School/College,Anti-Asian,Individual,S,S
41939,1997,Los Angeles,,City,CA,California,Pacific,West,1997-01-22,White,Not Specified,3,Aggravated Assault;Destruction/Damage/Vandalism of Property,2,Parking/Drop Lot/Garage,Anti-Asian,Individual,M,S
42721,1997,Lakewood,,City,CO,Colorado,Mountain,West,1997-01-23,White,Not Specified,1,Intimidation,1,Other/Unknown,Anti-Asian,Individual,S,S
48713,1997,Portland,,City,OR,Oregon,Pacific,West,1997-01-24,White,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Asian,Individual,S,S
42588,1997,San Jose,,City,CA,California,Pacific,West,1997-01-26,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
47527,1997,Montgomery County Police Department,,County,MD,Maryland,South Atlantic,South,1997-01-27,Unknown,Not Specified,1,Simple Assault,1,Residence/Home,Anti-Asian,Individual,S,S
43429,1997,Portland,,City,ME,Maine,New England,Northeast,1997-01-28,White,Not Specified,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
47068,1997,San Francisco,,City,CA,California,Pacific,West,1997-01-28,Unknown,Not Specified,1,Intimidation,1,Residence/Home,Anti-Asian,Individual,S,S
41593,1997,Phoenix,,City,AZ,Arizona,Mountain,West,1997-01-31,Unknown,Not Specified,1,Intimidation,1,Commercial/Office Building,Anti-Asian,Individual,S,S
41780,1997,Antioch,,City,CA,California,Pacific,West,1997-01-31,White,Not Specified,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
42232,1997,Garden Grove,,City,CA,California,Pacific,West,1997-01-31,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,School/College,Anti-Asian,Society/Public,S,S
46337,1997,Garden Grove,,City,CA,California,Pacific,West,1997-01-31,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0,School/College,Anti-Asian,Society/Public,S,S
45659,1997,South Kingstown,,City,RI,Rhode Island,New England,Northeast,1997-02-01,Unknown,Not Specified,1,Intimidation,1,School/College,Anti-Asian,Individual,S,S
46688,1997,Evanston,,City,IL,Illinois,East North Central,Midwest,1997-02-03,Unknown,Not Specified,2,Burglary/Breaking & Entering;Destruction/Damage/Vandalism of Property,0,Other/Unknown,Anti-Asian,Business,M,S
44246,1997,Forest Lake,,City,MN,Minnesota,West North Central,Midwest,1997-02-03,White,Not Specified,2,Intimidation,2,School/College,Anti-Asian,Individual,S,S
42657,1997,Ventura,,City,CA,California,Pacific,West,1997-02-04,Unknown,Not Specified,1,Intimidation,1,Specialty Store,Anti-Asian,Individual,S,S
47597,1997,Los Angeles,,City,CA,California,Pacific,West,1997-02-05,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
45924,1997,El Paso,,City,TX,Texas,West South Central,South,1997-02-06,White,Not Specified,1,Intimidation,1,Restaurant,Anti-Asian,Individual,S,S
42600,1997,San Jose/Evergreen Community College,,University or College,CA,California,Pacific,West,1997-02-07,Unknown,Not Specified,1,Intimidation,1,Parking/Drop Lot/Garage,Anti-Asian,Individual,S,S
